image_id,true_label,m1_prob_benign,m1_prob_malignant,m2_prob_akiec,m2_prob_bcc,m2_prob_bkl,m2_prob_df,m2_prob_mel,m2_prob_nv,m2_prob_vasc,m2_prob_benign_sum,m2_prob_malignant_sum
ISIC_0032751,mel,0.5627321302890778,0.43726786971092224,4.854378403251758e-06,3.151937562506646e-06,0.0003725418937392533,4.292651738069253e-06,0.532305121421814,0.46730539202690125,4.61776289739646e-06,0.46768684433527596,0.5323131277377797
ISIC_0032774,mel,0.7436653673648834,0.2563346326351166,0.0005437950603663921,0.16120663285255432,0.002144879661500454,0.012602847069501877,0.5762742161750793,0.1946532279253006,0.05257439985871315,0.2619753545150161,0.7380246440880001
ISIC_0032833,mel,0.7492316961288452,0.2507683038711548,1.2018396773783024e-05,4.703654667537194e-06,6.919752195244655e-05,2.5516670575598255e-05,0.04958359897136688,0.9503044486045837,4.874484034189663e-07,0.9503996502455152,0.0496003210228082
ISIC_0032872,mel,0.5056358873844147,0.4943641126155853,0.024537548422813416,0.06267821788787842,0.011779185384511948,0.00013079358905088156,0.5111255645751953,0.3305637240409851,0.05918500944972038,0.4016587124642683,0.5983413308858871
ISIC_0032875,mel,0.5642087757587433,0.4357912242412567,0.0010433429852128029,0.00016876620065886527,0.003720455337315798,0.00045834906632080674,0.5425469875335693,0.4519907236099243,7.136638305382803e-05,0.45624089439661475,0.543759096719441
ISIC_0032887,mel,0.37752336263656616,0.6224766373634338,0.0033536034170538187,0.0010032713180407882,0.00017070866306312382,0.0024668460246175528,0.6129346489906311,0.37112662196159363,0.008944358676671982,0.3827085353259463,0.6172915237257257
ISIC_0032915,mel,0.03228640556335449,0.9677135944366455,0.007087224628776312,0.7928260564804077,0.0064009856432676315,0.0015998526941984892,0.18402184545993805,0.002849268727004528,0.005214814096689224,0.016064921161159873,0.9839351265691221
ISIC_0032918,mel,0.6657285094261169,0.33427149057388306,0.004945168737322092,0.006243384908884764,0.8033207654953003,0.0063586607575416565,0.1175500825047493,0.05979136377573013,0.0017906285356730223,0.8712614185642451,0.12873863615095615
ISIC_0032970,mel,0.22035729885101318,0.7796427011489868,8.281855116365477e-06,7.778369763400406e-06,2.745602796494495e-05,4.974688999936916e-05,0.9991450309753418,0.0007604636484757066,1.0902203939622268e-06,0.0008387567868339829,0.9991610912002216
ISIC_0032975,mel,0.23609811067581177,0.7639018893241882,2.2441136025008745e-06,1.0832519592440804e-06,0.0002202043979195878,2.65169228441664e-06,0.9979939460754395,0.0017796177417039871,2.3590857267663523e-07,0.002002709740480668,0.9979972734410012
ISIC_0032984,mel,0.4454164505004883,0.5545835494995117,0.002243036637082696,0.0032467267010360956,0.00462945643812418,0.0019490321865305305,0.9759252071380615,0.011835291050374508,0.00017129424668382853,0.018585073921713047,0.9814149704761803
ISIC_0032988,mel,0.22651773691177368,0.7734822630882263,0.003575605107471347,0.016590526327490807,0.006118501536548138,0.0028442793991416693,0.6309880018234253,0.3395114541053772,0.00037162008811719716,0.3488458551291842,0.6511541332583874
ISIC_0033004,mel,0.5169537365436554,0.4830462634563446,0.00017912976909428835,0.0048463973216712475,0.016669293865561485,0.008186867460608482,0.1381116360425949,0.8306320309638977,0.0013746379408985376,0.8568628302309662,0.14313716313336045
ISIC_0033024,mel,0.8239452093839645,0.17605479061603546,0.0035989833995699883,0.21763424575328827,0.03547775000333786,0.055469758808612823,0.5042328238487244,0.17587116360664368,0.007715283893048763,0.2745339563116431,0.7254660530015826
ISIC_0033042,mel,0.5423810482025146,0.45761895179748535,0.03869327902793884,0.0006783541175536811,0.5672433376312256,0.0008132630027830601,0.329402357339859,0.06308870017528534,8.071506454143673e-05,0.6312260158738354,0.36877399048535153
ISIC_0033047,mel,0.17026877403259277,0.8297312259674072,5.88876755500678e-05,2.004347334150225e-05,7.012478454271331e-05,1.8247354091727175e-05,0.9155072569847107,0.08431945741176605,5.889909516554326e-06,0.08441371945991705,0.9155861881336023
ISIC_0033120,mel,0.846647709608078,0.153352290391922,0.00044350026291795075,0.00013991455489303917,0.0024973908439278603,0.001185550936497748,0.5132033824920654,0.48238348960876465,0.00014682453183922917,0.4862132559210295,0.5137867973098764
ISIC_0033129,mel,0.23522168397903442,0.7647783160209656,0.048088423907756805,0.03578336909413338,0.01763013005256653,0.2226707637310028,0.49653223156929016,0.15024416148662567,0.02905094064772129,0.4195959959179163,0.5804040245711803
ISIC_0033141,mel,0.5630041658878326,0.43699583411216736,0.018685607239603996,0.03583809360861778,0.11677517741918564,0.002235596999526024,0.5242023468017578,0.29207977652549744,0.010183333419263363,0.42127388436347246,0.5787260476499796
ISIC_0033166,mel,0.9144423380494118,0.08555766195058823,0.0021613475400954485,0.000196735723875463,0.01648804172873497,0.0023502837866544724,0.3452780544757843,0.6332765817642212,0.0002489197941031307,0.6523638270737138,0.3476361377397552
ISIC_0033171,mel,0.3209136724472046,0.6790863275527954,1.6915671949391253e-05,3.066694625886157e-05,0.0002857526997104287,1.4929979442968033e-05,0.9177972078323364,0.08182815462350845,2.6246121706208214e-05,0.08215508342436806,0.9178447904505447
ISIC_0033186,mel,0.7655379325151443,0.23446206748485565,0.00023353744472842664,3.1608084100298584e-05,9.608067193767056e-05,0.0001094554245355539,0.7199921011924744,0.2794198989868164,0.0001172866250271909,0.2797427217083168,0.7202572467213031
ISIC_0033192,mel,0.2504296898841858,0.7495703101158142,1.5721667296020314e-05,2.8116382964071818e-06,5.41237932338845e-06,1.0482555126145598e-06,0.7679910063743591,0.2319825291633606,1.4294543007054017e-06,0.2319904192524973,0.7680095396799516
ISIC_0033196,mel,0.5860902965068817,0.4139097034931183,8.734887524042279e-05,0.0007013019057922065,0.0004954944597557187,0.00022037398593965918,0.01890997588634491,0.9792298674583435,0.0003555470902938396,0.9803012829943327,0.01969862666737754
ISIC_0033198,mel,0.3996441960334778,0.6003558039665222,0.0016187531873583794,0.00040362123399972916,0.006284224335104227,0.0024767990689724684,0.9668111205101013,0.022388920187950134,1.6650878023938276e-05,0.031166594470050768,0.9688334949314594
ISIC_0033209,mel,0.4316837191581726,0.5683162808418274,0.0022008500527590513,1.779360172804445e-05,0.00024944916367530823,9.704273907118477e-06,0.970283567905426,0.02723339945077896,5.239207894192077e-06,0.02749779209625558,0.9725022115599131
ISIC_0033232,mel,0.8991952314972878,0.10080476850271225,0.0007267732871696353,0.0012509508524090052,0.006168974097818136,0.002111084060743451,0.05812430381774902,0.9297820329666138,0.0018359232926741242,0.9398980144178495,0.060102027957327664
ISIC_0033245,mel,0.5256277322769165,0.4743722677230835,0.00010567068966338411,1.8865985111915506e-05,0.0015473233070224524,5.412816608441062e-05,0.9828096628189087,0.015462842769920826,1.4328830957310856e-06,0.01706572712612342,0.982934199493684
ISIC_0033258,mel,0.2466300129890442,0.7533699870109558,0.006037245970219374,0.011140190996229649,0.003372000530362129,9.289150330005214e-05,0.9597667455673218,0.019206948578357697,0.00038394212606363,0.023055782738083508,0.9769441825337708
ISIC_0033267,mel,0.543144941329956,0.45685505867004395,0.00014552638458553702,0.00013397919246926904,0.031509511172771454,0.00033458511461503804,0.7297839522361755,0.2380671501159668,2.535810199333355e-05,0.2699366045053466,0.7300634578132303
ISIC_0033274,mel,0.16952085494995117,0.8304791450500488,0.00020417108316905797,0.000295096862828359,2.4563780243624933e-05,3.3392978366464376e-05,0.9875481128692627,0.011680149473249912,0.00021457718685269356,0.011952683418712695,0.9880473808152601
ISIC_0033312,mel,0.43667638301849365,0.5633236169815063,0.00028927752282470465,0.00012722356768790632,0.0018331115134060383,0.0016427093651145697,0.2317463457584381,0.7642457485198975,0.00011565016757231206,0.7678372195659904,0.23216284684895072
ISIC_0033323,mel,0.8006333112716675,0.19936668872833252,0.056252267211675644,0.0037127451505512,0.06266330182552338,0.0017332255374640226,0.08570514619350433,0.7867434620857239,0.0031898636370897293,0.854329853085801,0.14567015855573118
ISIC_0033336,mel,0.5668067634105682,0.43319323658943176,8.891515790310223e-06,3.164412555634044e-05,0.00016019442409742624,2.1095156625960954e-05,0.03380404785275459,0.965930700302124,4.3430045479908586e-05,0.9661554199283273,0.033844583494101244
ISIC_0033369,mel,0.3574601411819458,0.6425398588180542,0.0008656784193590283,3.613826629589312e-05,0.0033257128670811653,0.0010329001815989614,0.8710655570030212,0.12364885956048965,2.5031813493114896e-05,0.1280325044226629,0.8719673736886762
ISIC_0033416,mel,0.7449130713939667,0.2550869286060333,7.517883932450786e-05,3.9210033719427884e-05,0.0006869112839922309,4.569429802359082e-05,0.16359779238700867,0.8354682326316833,8.691338734934106e-05,0.8362877516010485,0.1637121812600526
ISIC_0033426,mel,0.14043235778808594,0.8595676422119141,0.0010877534514293075,0.0009783720597624779,0.0034867417998611927,0.0030179782770574093,0.9838545918464661,0.006934729404747486,0.0006398758850991726,0.01407932536676526,0.9859207173576578
ISIC_0033473,mel,0.5233836770057678,0.4766163229942322,0.0006784885772503912,0.000157623304403387,0.08265923708677292,0.0005776502075605094,0.9006562829017639,0.01466432772576809,0.0006064148619771004,0.09850762988207862,0.9014923947834177
ISIC_0033476,mel,0.29501307010650635,0.7049869298934937,0.00010327468771720305,3.710221062647179e-05,0.00018598166934680194,0.0002761897922027856,0.911550760269165,0.08779540657997131,5.130921272211708e-05,0.08830888725424302,0.9116911371675087
ISIC_0033500,mel,0.5873320400714874,0.4126679599285126,0.011323467828333378,0.0003920029557775706,0.009945278987288475,0.003962580114603043,0.7574926614761353,0.21592068672180176,0.0009633796289563179,0.2307919254526496,0.7692081322602462
ISIC_0033520,mel,0.8303891122341156,0.1696108877658844,0.0008396540652029216,7.164145790738985e-05,0.21596571803092957,0.0003983635106123984,0.05742115154862404,0.7252246141433716,7.876488234614953e-05,0.9416674605672597,0.05833244707173435
ISIC_0033522,mel,0.42257779836654663,0.5774222016334534,0.0033321501687169075,0.000133326553623192,0.13058611750602722,0.0005010569584555924,0.672451376914978,0.1921842247247696,0.0008118021069094539,0.32408320129616186,0.6759168536373181
ISIC_0033545,mel,0.6073003113269806,0.3926996886730194,0.0005293668946251273,5.1843955588992685e-05,0.005489632487297058,0.0002625551715027541,0.44025734066963196,0.553276777267456,0.0001324792392551899,0.5591614441655111,0.4408385515198461
ISIC_0033560,mel,0.34912776947021484,0.6508722305297852,4.257054797562887e-07,3.971876765263005e-07,3.70236266462598e-05,3.952652605221374e-06,0.9974563717842102,0.0025004397612065077,1.3680432857654523e-06,0.0025427840837437543,0.9974571946773665
ISIC_0033570,mel,0.6726510226726532,0.3273489773273468,0.0037180075887590647,0.014906516298651695,0.0035911474842578173,0.003768600756302476,0.6156494617462158,0.35817375779151917,0.00019251368939876556,0.3657260197214782,0.6342739856336266
ISIC_0033578,mel,0.2755199074745178,0.7244800925254822,8.550174470656202e-07,6.660339835207196e-08,0.9986345171928406,5.5059356185438446e-08,0.0012099015293642879,0.00015460576105397195,4.8344826808488506e-08,0.9987892263580775,0.0012108231502097055
ISIC_0033603,mel,0.7509337216615677,0.2490662783384323,0.008125241845846176,0.018135035410523415,0.0010400050086900592,0.000327929767081514,0.1538415551185608,0.3188066780567169,0.4997235834598541,0.8198981962923426,0.18010183237493038
ISIC_0033612,mel,0.9580209031701088,0.041979096829891205,0.00687554432079196,0.004218636080622673,0.013858930207788944,0.0012528816005215049,0.22970665991306305,0.7425065040588379,0.0015808430034667253,0.7591991588706151,0.24080084031447768
ISIC_0033638,mel,0.9199125990271568,0.08008740097284317,0.000295319507131353,0.0006275949999690056,0.011921927332878113,0.00018545277998782694,0.0014685374917462468,0.9854293465614319,7.190375617938116e-05,0.9976086304304772,0.0023914519988466054
ISIC_0033655,mel,0.2786595821380615,0.7213404178619385,5.060088005848229e-05,1.2874344974989071e-05,6.182137440191582e-05,4.672469458455453e-06,0.9564058780670166,0.04345890134572983,5.16729824084905e-06,0.04353056248783105,0.9564693532920501
ISIC_0033679,mel,0.34136396646499634,0.6586360335350037,0.004639247432351112,0.004250506404787302,0.0018060285365208983,0.2141575962305069,0.7625377178192139,0.011628630571067333,0.000980245997197926,0.22857250133529305,0.7714274716563523
ISIC_0033710,mel,0.29596859216690063,0.7040314078330994,0.0003284048580098897,0.030047334730625153,0.0019203461706638336,4.767885911860503e-05,0.9627501964569092,0.001993960002437234,0.0029121055267751217,0.006874090558994794,0.9931259360455442
ISIC_0033752,mel,0.18918776512145996,0.81081223487854,0.013279774226248264,0.00016486716049257666,0.17035652697086334,0.00025993213057518005,0.7786215543746948,0.0368565134704113,0.00046085886424407363,0.2079338314360939,0.7920661957614357
ISIC_0033773,mel,0.5783186852931976,0.42168131470680237,0.0039923531003296375,0.0006191987777128816,0.0331084206700325,0.00046985168592073023,0.847358763217926,0.1130862683057785,0.0013650578912347555,0.1480295985529665,0.8519703150959685
ISIC_0033801,mel,0.27703768014907837,0.7229623198509216,1.2583480383909773e-05,0.00016926669923122972,0.0007110623992048204,0.0016049264231696725,0.7249468564987183,0.2724766135215759,7.860753976274282e-05,0.27487120988371316,0.7251287066783334
ISIC_0033831,mel,0.33273446559906006,0.6672655344009399,0.0006349562318064272,0.0003183648223057389,0.0004548637371044606,0.0003875901165883988,0.9631822109222412,0.03483324125409126,0.0001888255646917969,0.03586452067247592,0.9641355319763534
ISIC_0033863,mel,0.3562300205230713,0.6437699794769287,0.00013107559061609209,6.265106640057638e-05,0.0035643503069877625,0.0010069572599604726,0.9756592512130737,0.019564969465136528,1.0739065146481153e-05,0.024147016097231244,0.9758529778700904
ISIC_0033883,mel,0.5215538442134857,0.4784461557865143,5.0172526243841276e-05,2.2718721083947457e-05,0.10944996029138565,0.0007171457982622087,0.7099043726921082,0.17984305322170258,1.2555315151985269e-05,0.2900227146265024,0.7099772639394359
ISIC_0033886,mel,0.8525735139846802,0.14742648601531982,0.0006302540423348546,0.00025197913055308163,0.000982002355158329,0.0014125591842457652,0.9529070854187012,0.0438026562333107,1.3393279004958458e-05,0.04621061105171975,0.9537893185915891
ISIC_0033902,mel,0.49589383602142334,0.5041061639785767,2.6250507289660163e-05,0.024647613987326622,0.001712281140498817,0.007379616145044565,0.16618068516254425,0.7839249968528748,0.016128482297062874,0.809145376435481,0.19085454965716053
ISIC_0033911,mel,0.7636392712593079,0.23636072874069214,6.750887405360118e-05,2.2618527509621345e-05,0.00782817229628563,0.00033044538577087224,0.6110737919807434,0.3802589774131775,0.0004184982681181282,0.3888360933633521,0.6111639193823066
ISIC_0033942,mel,0.22953015565872192,0.7704698443412781,0.07305999845266342,0.0006645032553933561,0.08324066549539566,0.005336361471563578,0.8258631229400635,0.009368175640702248,0.002467245329171419,0.1004124479368329,0.8995876246481203
ISIC_0033968,mel,0.8140635788440704,0.18593642115592957,0.00029063981492072344,0.00010116531484527513,0.0008275607251562178,0.00010226805170532316,0.8402928113937378,0.1582660675048828,0.00011950384214287624,0.15931540012388723,0.8406846165235038
ISIC_0033981,mel,0.5493878424167633,0.4506121575832367,0.00031946811941452324,3.540426405379549e-05,0.010112815536558628,0.000346514891134575,0.8872934579849243,0.10175454616546631,0.00013779770233668387,0.1123516742954962,0.8876483303683926
ISIC_0033995,mel,0.8758122324943542,0.12418776750564575,0.0015454401727765799,0.01923256553709507,0.3528216481208801,0.0001624282740522176,0.5116084814071655,0.10790619254112244,0.006723298691213131,0.4676135676272679,0.5323864871170372
ISIC_0034000,mel,0.7542189806699753,0.24578101933002472,6.802320058341138e-06,1.4789909528190037e-06,5.131446596351452e-05,6.327260507532628e-06,0.9989619255065918,0.0009716898784972727,4.430926026088855e-07,0.0010297746975709288,0.998970206817603
ISIC_0034005,mel,0.8022855371236801,0.19771446287631989,0.0020128858741372824,0.0076150959357619286,0.296836256980896,0.04351164028048515,0.34421032667160034,0.3025573194026947,0.0032564911525696516,0.6461617078166455,0.35383830848149955
ISIC_0034034,mel,0.6948805451393127,0.30511945486068726,2.9216469101811526e-06,1.587186852702871e-05,0.007163867820054293,3.68916084880766e-06,0.9891306161880493,0.003679740708321333,3.256970785514568e-06,0.010850554660009948,0.9891494097034865
ISIC_0034085,mel,0.5014548897743225,0.4985451102256775,0.0003003817400895059,0.00012064370821462944,0.0044722529128193855,0.0005383178358897567,0.13714565336704254,0.8572758436203003,0.0001467747351853177,0.8624331891041948,0.13756667881534668
ISIC_0034089,mel,0.6598625779151917,0.34013742208480835,0.0007067644037306309,0.0013045729137957096,0.004589937627315521,0.00036451785126701,0.9642394185066223,0.028589140623807907,0.0002056184457615018,0.03374921454815194,0.9662507558241487
ISIC_0034145,mel,0.4113338589668274,0.5886661410331726,0.0001731301163090393,2.705151928239502e-05,0.009123172610998154,0.00016604283882770687,0.6480305790901184,0.3424122929573059,6.778637907700613e-05,0.3517692947862088,0.6482307607257098
ISIC_0034173,mel,0.9486573375761509,0.051342662423849106,0.0026268416550010443,0.010434778407216072,0.08221607655286789,0.0009809165494516492,0.74333655834198,0.15942305326461792,0.0009817411191761494,0.2436017874861136,0.7563981784041971
ISIC_0034236,mel,0.9145566299557686,0.08544337004423141,0.0007389003876596689,0.0010164562845602632,0.00032893664319999516,0.0024738393258303404,0.46277013421058655,0.5324877500534058,0.00018391254707239568,0.5354744385695085,0.4645254908828065
ISIC_0034246,mel,0.3261669874191284,0.6738330125808716,8.567668373871129e-06,1.1006912927769008e-06,3.217283301637508e-05,3.1311981729231775e-05,0.9564131498336792,0.043506134301424026,7.612208719365299e-06,0.043577231324889,0.9564228181933458
ISIC_0034263,mel,0.27811408042907715,0.7218859195709229,0.002239527413621545,9.902350575430319e-05,0.004817720968276262,0.00019833289843518287,0.8478270769119263,0.14461162686347961,0.00020667481294367462,0.14983435554313473,0.8501656278313021
ISIC_0034287,mel,0.17852628231048584,0.8214737176895142,8.809777682472486e-06,0.0004551620804704726,0.974653959274292,9.841740393312648e-06,0.008896462619304657,0.015849340707063675,0.0001263643498532474,0.9906395060716022,0.009360434477457602
ISIC_0034289,mel,0.8438141345977783,0.15618586540222168,0.00030855252407491207,0.00011208433716092259,0.0038195657543838024,0.0015540510648861527,0.6440675258636475,0.34963709115982056,0.0005011223256587982,0.3555118303047493,0.6444881627248833
ISIC_0034294,mel,0.8375750333070755,0.1624249666929245,0.00035049993311986327,0.0001987962459679693,0.0021940981969237328,5.797003541374579e-05,0.9785547852516174,0.018457835540175438,0.0001859244075603783,0.020895828180073295,0.9791040814307053
ISIC_0024309,nv,0.9374966770410538,0.06250332295894623,0.028983116149902344,0.004194334149360657,0.011583092622458935,0.04369710013270378,0.009048878215253353,0.8976246118545532,0.004868931602686644,0.9577737362124026,0.042226328514516354
ISIC_0024316,nv,0.9223969653248787,0.07760303467512131,0.001087005715817213,2.0036406567669474e-05,0.001515176030807197,0.0014549492625519633,0.005078017245978117,0.9907902479171753,5.4545162129215896e-05,0.9938149183726637,0.0061850593683629995
ISIC_0024319,nv,0.9462363086640835,0.05376369133591652,0.0010534056928008795,0.0006423839367926121,0.04685141518712044,0.0008831566665321589,0.19910147786140442,0.7503697276115417,0.0010984797263517976,0.7992027791915461,0.2007972674909979
ISIC_0024321,nv,0.9963836981914937,0.0036163018085062504,0.0003795086813624948,0.03236309811472893,0.02113795466721058,0.06505734473466873,0.008438012562692165,0.8577449917793274,0.014879090711474419,0.9588193818926811,0.04118061935878359
ISIC_0024322,nv,0.9988601973745972,0.0011398026254028082,0.00018340018868912011,0.013441764749586582,0.0007167524890974164,0.006540901958942413,0.001497603370808065,0.8620291948318481,0.1155904158949852,0.9848772651748732,0.015122768309083767
ISIC_0024339,nv,0.9861100371927023,0.013889962807297707,0.0005402081878855824,0.0005409265868365765,0.0007763482863083482,0.0008520603878423572,0.0016082505462691188,0.9950857758522034,0.0005964105948805809,0.9973105951212347,0.0026893853209912777
ISIC_0024343,nv,0.6076788902282715,0.3923211097717285,0.0017908571753650904,0.00031213360489346087,0.007357061840593815,0.00041608864557929337,0.20239831507205963,0.7875028848648071,0.00022271534544415772,0.7954987506964244,0.20450130585231818
ISIC_0024344,nv,0.5067002177238464,0.49329978227615356,0.00383387110196054,0.0024755646008998156,0.5010789036750793,0.017063887789845467,0.4170861542224884,0.05770987644791603,0.0007517616613768041,0.5766044295742176,0.42339558992534876
ISIC_0024349,nv,0.7056380808353424,0.2943619191646576,0.0031548531260341406,0.001822885125875473,0.0023782989010214806,0.00033318475470878184,0.10648400336503983,0.8830155730247498,0.002811257028952241,0.8885383137094323,0.11146174161694944
ISIC_0024352,nv,0.8219828903675079,0.17801710963249207,0.0003136179002467543,0.0002811257727444172,0.0021029801573604345,0.00014197189011611044,0.6146166920661926,0.3822213411331177,0.0003223697713110596,0.3847886629519053,0.6152114357391838
ISIC_0024355,nv,0.9706211611628532,0.02937883883714676,0.0007794148987159133,0.0003658933565020561,0.0003563064383342862,0.0015366432489827275,0.007413814775645733,0.9892663955688477,0.000281466287560761,0.9914408115437254,0.008559123030863702
ISIC_0024361,nv,0.3404392600059509,0.6595607399940491,0.0005513522191904485,7.05182901583612e-05,0.0006350851617753506,0.0009075177367776632,0.042170200496912,0.9553689956665039,0.0002963691658806056,0.9572079677309375,0.04279207100626081
ISIC_0024368,nv,0.9795572608709335,0.020442739129066467,5.022045661462471e-05,7.791571988491341e-05,0.007359292358160019,0.00045521644642576575,0.00014401711814571172,0.9917608499526978,0.0001525425468571484,0.9997279013041407,0.00027215329464524984
ISIC_0024369,nv,0.917461097240448,0.082538902759552,0.00044824110227636993,0.00020424777176231146,0.0004628609458450228,0.0016824741614982486,0.005031359847635031,0.9919275045394897,0.00024343872792087495,0.9943162783747539,0.005683848721673712
ISIC_0024373,nv,0.9606467001140118,0.039353299885988235,0.00895475223660469,0.004020355176180601,0.001074593747034669,0.009640680626034737,0.0010026968084275723,0.9742441177368164,0.0010628292802721262,0.9860222213901579,0.013977804221212864
ISIC_0024377,nv,0.8294866532087326,0.1705133467912674,0.0007510498980991542,0.0010709147900342941,0.002313745440915227,0.0007185593713074923,0.07885073125362396,0.9161065220832825,0.00018842438294086605,0.9193272512784461,0.08067269594175741
ISIC_0024389,nv,0.9918414251878858,0.008158574812114239,9.10974049475044e-05,0.00011966103193117306,0.00016204627172555774,0.0003598913026507944,0.0003674697072710842,0.9986932873725891,0.00020654482068493962,0.9994217697676504,0.0005782281441497616
ISIC_0024401,nv,0.9825817476958036,0.017418252304196358,9.572531416779384e-05,4.452107532415539e-05,0.00036803053808398545,0.0005472888587974012,0.00018303791875950992,0.9984424710273743,0.000319000449962914,0.9996767908742186,0.00032328430825145915
ISIC_0024405,nv,0.9793547168374062,0.02064528316259384,0.00042791885789483786,0.001210539136081934,0.0009429010096937418,0.00894988514482975,0.007252471521496773,0.972905695438385,0.008310528472065926,0.9911090100649744,0.008890929515473545
ISIC_0024416,nv,0.8469636142253876,0.15303638577461243,0.001042944029904902,0.012213800102472305,0.18721549212932587,0.004507704172283411,0.03677980601787567,0.7565993666648865,0.001640924485400319,0.9499634874518961,0.05003655015025288
ISIC_0024417,nv,0.9758861567825079,0.024113843217492104,0.0005698847817257047,7.651613123016432e-05,0.0011674044653773308,0.001762240775860846,0.013079279102385044,0.9817842245101929,0.0015604028012603521,0.9862742725526914,0.013725680015340913
ISIC_0024430,nv,0.8973581045866013,0.10264189541339874,3.819211997324601e-05,3.54435142071452e-05,7.59769172873348e-05,1.4050277741262107e-06,0.00011349098349455744,0.9997223019599915,1.313679513259558e-05,0.9998128207001855,0.00018712661767494865
ISIC_0024434,nv,0.9722972549498081,0.02770274505019188,0.0016884624492377043,0.005380884278565645,0.0009734015329740942,0.004649628885090351,0.0030786055140197277,0.9509072303771973,0.03332174941897392,0.9898520102142356,0.010147952241823077
ISIC_0024440,nv,0.9705733954906464,0.029426604509353638,0.00013826937356498092,1.9514818632160313e-05,0.00023022128152661026,0.0009112264961004257,4.2637086153263226e-05,0.9986200332641602,3.817690958385356e-05,0.999799657951371,0.00020042127835040446
ISIC_0024451,nv,0.9902098886668682,0.00979011133313179,0.000536117353476584,0.0007244087173603475,0.0007607674924656749,0.011336106806993484,0.005326065234839916,0.9802385568618774,0.0010780205484479666,0.9934134517097846,0.006586591305676848
ISIC_0024455,nv,0.9601529128849506,0.03984708711504936,0.0009551970870234072,0.002968838671222329,0.0018631649436429143,0.0031827969942241907,0.0004369269299786538,0.9889138340950012,0.0016791935777291656,0.9956389896105975,0.00436096268822439
ISIC_0024456,nv,0.951927974820137,0.048072025179862976,0.0027353009209036827,0.00026058315415866673,0.0028426824137568474,0.0024129729717969894,0.002864417852833867,0.9877605438232422,0.0011234600096940994,0.9941396592184901,0.0058603019278962165
ISIC_0024473,nv,0.9874139372259378,0.012586062774062157,0.00032550477772019804,0.001108001102693379,0.0015680568758398294,0.002442062133923173,0.0014145135646685958,0.9926530122756958,0.0004888418479822576,0.9971519731334411,0.0028480194450821728
ISIC_0024476,nv,0.5358219146728516,0.46417808532714844,0.00995128694921732,0.0022352407686412334,0.6452789902687073,0.0002853129990398884,0.25402700901031494,0.08800864964723587,0.00021353781630750746,0.7337864907312905,0.2662135367281735
ISIC_0024478,nv,0.8233851045370102,0.1766148954629898,0.01047380082309246,0.005281873047351837,0.0059435442090034485,0.009750833734869957,0.0056034293957054615,0.9556251168251038,0.007321450859308243,0.9786409456282854,0.02135910326614976
ISIC_0024486,nv,0.9954090705141425,0.004590929485857487,0.0016293068183586001,0.0018379775574430823,0.005586615297943354,0.0036179693415760994,0.002003892557695508,0.9711883068084717,0.014135962352156639,0.9945288538001478,0.0054711769334971905
ISIC_0024507,nv,0.9456427842378616,0.05435721576213837,4.2424486309755594e-05,2.1741190721513703e-05,0.00019248542957939208,0.00022963329683989286,0.0015392476925626397,0.9979625940322876,1.1937095223402139e-05,0.9983966498539303,0.001603413369593909
ISIC_0024508,nv,0.8939797878265381,0.10602021217346191,0.00017106301675084978,7.252740033436567e-05,0.0006359479739330709,0.00016588617290835828,0.0008579330169595778,0.9979379773139954,0.00015861775318626314,0.998898429214023,0.0011015234340447932
ISIC_0024509,nv,0.7514948397874832,0.24850516021251678,0.0010141358943656087,0.004352039657533169,0.0016898508183658123,0.00041645599412731826,0.00015353858179878443,0.990467369556427,0.0019066283712163568,0.9944803047401365,0.005519714133697562
ISIC_0024518,nv,0.521481454372406,0.478518545627594,0.0010205854196101427,0.00040064079803414643,0.0007688349578529596,0.000738611095584929,0.6809014081954956,0.3148699402809143,0.0013000356266275048,0.3176774219609797,0.6823226344131399
ISIC_0024523,nv,0.7207826375961304,0.27921736240386963,0.00028945854865014553,0.00014689807721879333,0.0013758764835074544,0.0009867798071354628,0.00017822689551394433,0.9968690276145935,0.00015372151392512023,0.9993854054191615,0.0006145835213828832
ISIC_0024529,nv,0.7066573202610016,0.2933426797389984,0.0007294649840332568,0.00021626765374094248,0.007267299108207226,0.0003544315986800939,0.059382762759923935,0.9317360520362854,0.0003137147577945143,0.9396714975009672,0.060328495397698134
ISIC_0024531,nv,0.9581278264522552,0.04187217354774475,8.400795923080295e-05,3.3114865800598636e-05,0.0012751873582601547,0.0002282085915794596,0.00020610970386769623,0.9979446530342102,0.00022884213831275702,0.9996768911223626,0.0003232325288990978
ISIC_0024532,nv,0.9726505111902952,0.02734948880970478,0.022439662367105484,0.017859896644949913,0.009565357118844986,0.05588122457265854,0.004212815314531326,0.8830115795135498,0.007029499392956495,0.9554876605980098,0.04451237432658672
ISIC_0024538,nv,0.6941516399383545,0.3058483600616455,0.001691366545855999,0.006979932077229023,0.0654243677854538,0.0002060930710285902,0.42014288902282715,0.5053352117538452,0.00022014100977685302,0.5711858136201045,0.42881418764591217
ISIC_0024541,nv,0.9969180428888649,0.003081957111135125,0.00018768069276120514,0.0001528890716144815,9.527117799734697e-05,0.00048650175449438393,0.00037416748818941414,0.9984753727912903,0.00022825984342489392,0.9992854055672069,0.0007147372525651008
